MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368052580,2023-06-30T04:32:26,29.30655,-94.82493,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,57,A
366884150,2023-06-30T04:37:02,29.30526,-94.81895,0.0,307.5,191.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
368272520,2023-06-30T04:26:36,29.17327,-95.11123,4.4,76.6,78.0,ALYS,,WDN3530,31,12,23,9,3.4,57,A
366845050,2023-06-30T04:27:30,29.31223,-94.80252,0.0,316.4,511.0,ERIN T,,WDII,60,0,29,7,,40,A
365973420,2023-06-30T04:36:56,29.31266,-94.86966,7.0,68.7,511.0,CHARLES ALFRED,,WYU9726,31,0,16,6,0.0,31,A
367629590,2023-06-30T04:38:01,29.31188,-94.82426,0.0,266.7,248.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
366812000,2023-06-30T04:33:58,29.29486,-94.85792,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
368148180,2023-06-30T04:34:34,29.30765,-94.82129,0.0,180.9,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
366812000,2023-06-30T04:37:29,29.29490,-94.85792,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
368113430,2023-06-30T04:37:23,29.30856,-94.82148,0.0,85.0,195.0,BRANDON T. PASENTINE,,WDL2583,32,5,32,10,2.8,31,A
366812000,2023-06-30T04:36:19,29.29487,-94.85792,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
368145870,2023-06-30T04:35:29,29.17473,-95.10496,0.3,199.5,511.0,LILLIANNE D,,WDL5939,57,12,123,34,3.1,57,A
367125100,2023-06-30T04:33:35,29.32016,-94.86011,3.2,223.6,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
367113150,2023-06-30T04:27:21,29.16487,-95.12742,6.4,233.6,236.0,CHRIS PIKE,,WDD2269,31,0,26,9,,31,A
367771000,2023-06-30T04:27:30,29.30843,-94.80836,0.0,127.3,92.0,INNOVATION,IMO9542594,WDF4831,31,5,41,12,5.8,57,A
338407582,2023-06-30T04:36:51,29.28201,-94.83892,0.2,230.0,31.0,A-TEAM,IMO0000000,,37,,19,6,,,B
368926309,2023-06-30T04:36:56,29.31273,-94.81779,0.0,295.6,511.0,R/V MANTA,,WZ 2603,0,5,30,12,1.5,0,A
368071410,2023-06-30T04:38:04,29.10917,-95.19830,3.3,216.1,219.0,BILLY CENAC,,WDK6121,52,12,21,11,3.0,52,A
367473550,2023-06-30T04:37:05,29.31102,-94.87180,4.9,48.9,511.0,ST CHARLES,,WDF6371,31,12,23,10,,52,A
366845050,2023-06-30T04:28:31,29.31224,-94.80252,0.0,312.7,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367690010,2023-06-30T04:36:03,29.17089,-95.11722,4.5,59.2,58.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
368052580,2023-06-30T04:38:17,29.30654,-94.82492,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,57,A
368148180,2023-06-30T04:33:14,29.30767,-94.82130,0.0,180.9,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
367473550,2023-06-30T04:27:54,29.30531,-94.87966,5.7,48.2,511.0,ST CHARLES,,WDF6371,31,12,23,10,,52,A
367113150,2023-06-30T04:35:39,29.15638,-95.14120,6.4,234.2,235.0,CHRIS PIKE,,WDD2269,31,0,26,9,,31,A
366845050,2023-06-30T04:38:52,29.31216,-94.80250,0.0,277.3,511.0,ERIN T,,WDII,60,0,29,7,,40,A
366874110,2023-06-30T04:37:32,29.31234,-94.80431,0.0,314.3,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
368272520,2023-06-30T04:35:56,29.17625,-95.09764,4.7,69.5,67.0,ALYS,,WDN3530,31,12,23,9,3.4,57,A
367000450,2023-06-30T04:35:54,29.32488,-94.85304,5.3,229.8,231.0,WILLIAM D,,WDG2968,99,12,29,10,2.7,57,A
368199740,2023-06-30T04:29:16,29.29859,-94.84439,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
368148180,2023-06-30T04:36:53,29.30768,-94.82132,0.0,178.2,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
368272520,2023-06-30T04:33:36,29.17533,-95.10098,4.9,75.4,77.0,ALYS,,WDN3530,31,12,23,9,3.4,57,A
366874110,2023-06-30T04:36:23,29.31230,-94.80428,0.0,319.0,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367000450,2023-06-30T04:38:14,29.32275,-94.85613,5.3,229.9,231.0,WILLIAM D,,WDG2968,99,12,29,10,2.7,57,A
366845050,2023-06-30T04:29:41,29.31226,-94.80253,0.0,307.5,511.0,ERIN T,,WDII,60,0,29,7,,40,A
338373465,2023-06-30T04:38:50,29.28414,-94.85755,0.0,357.0,76.0,LIONS DEN,IMO0000000,,37,,6,19,,,B
367000450,2023-06-30T04:37:04,29.32383,-94.85457,5.3,233.6,231.0,WILLIAM D,,WDG2968,99,12,29,10,2.7,57,A
367016010,2023-06-30T04:34:55,29.31202,-94.80335,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
367690010,2023-06-30T04:30:23,29.16675,-95.12388,4.5,53.7,55.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
366884150,2023-06-30T04:33:33,29.30527,-94.81893,0.0,230.0,189.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
368272520,2023-06-30T04:34:45,29.17563,-95.09928,4.7,73.3,68.0,ALYS,,WDN3530,31,12,23,9,3.4,57,A
368148180,2023-06-30T04:37:54,29.30765,-94.82131,0.0,176.0,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
368071410,2023-06-30T04:36:56,29.11003,-95.19750,3.3,217.9,222.0,BILLY CENAC,,WDK6121,52,12,21,11,3.0,52,A
338168501,2023-06-30T04:33:25,29.29425,-94.85711,0.0,309.0,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
367629590,2023-06-30T04:35:04,29.31187,-94.82427,0.0,262.1,248.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
366874110,2023-06-30T04:30:34,29.31235,-94.80434,0.0,311.0,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367690010,2023-06-30T04:40:14,29.17296,-95.11227,4.1,77.7,76.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
367666920,2023-06-30T04:30:35,29.24800,-95.00652,5.0,42.3,41.0,BILL SEYMOUR,,WDH9328,31,12,27,,,31,A
367530790,2023-06-30T04:38:31,29.28445,-94.85683,0.0,134.3,511.0,DR DARK,,WDG3896,37,,20,,,,B
367016010,2023-06-30T04:33:45,29.31202,-94.80335,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
368071410,2023-06-30T04:34:25,29.11192,-95.19577,3.4,221.9,224.0,BILLY CENAC,,WDK6121,52,12,21,11,3.0,52,A
368146810,2023-06-30T04:39:22,29.03597,-95.22806,4.0,19.1,16.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
366845060,2023-06-30T04:38:26,29.31226,-94.80238,0.1,327.5,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
367113150,2023-06-30T04:34:21,29.15772,-95.13905,6.4,233.5,234.0,CHRIS PIKE,,WDD2269,31,0,26,9,,31,A
367690010,2023-06-30T04:31:24,29.16750,-95.12272,4.6,55.0,56.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
367751160,2023-06-30T04:40:11,29.31311,-94.80979,0.0,257.9,190.0,CHARLIE C,,WDI9685,31,5,,,,57,A
368199740,2023-06-30T04:35:16,29.29859,-94.84439,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
366845050,2023-06-30T04:36:41,29.31226,-94.80258,0.0,275.2,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367125100,2023-06-30T04:40:15,29.31405,-94.86833,5.6,228.7,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
245261000,2023-06-30T04:32:08,29.30739,-94.82263,0.0,206.4,212.0,SPUIGRACHT,IMO9202534,PBBB,70,5,173,25,10.6,70,A
316031199,2023-06-30T04:31:35,29.29426,-94.96900,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
367032830,2023-06-30T04:31:43,29.31233,-94.80472,0.0,311.0,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
367032830,2023-06-30T04:40:45,29.31234,-94.80472,0.0,325.7,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
368113430,2023-06-30T04:31:22,29.30855,-94.82147,0.0,85.0,194.0,BRANDON T. PASENTINE,,WDL2583,32,5,32,10,2.8,31,A
366812000,2023-06-30T04:40:07,29.29492,-94.85791,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
338407582,2023-06-30T04:41:04,29.28220,-94.83899,2.3,230.0,31.0,A-TEAM,IMO0000000,,37,,19,6,,,B
367113150,2023-06-30T04:40:11,29.15190,-95.14860,6.1,232.7,234.0,CHRIS PIKE,,WDD2269,31,0,26,9,,31,A
338744000,2023-06-30T04:35:19,29.29496,-94.85719,0.0,360.0,511.0,HERCULES,,WDG5248,90,5,32,7,,70,A
367690010,2023-06-30T04:37:23,29.17189,-95.11576,4.2,53.0,68.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
338168501,2023-06-30T04:40:14,29.29428,-94.85710,0.0,321.7,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368148180,2023-06-30T04:32:04,29.30767,-94.82130,0.0,202.7,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
368113430,2023-06-30T04:40:22,29.30856,-94.82147,0.0,85.0,195.0,BRANDON T. PASENTINE,,WDL2583,32,5,32,10,2.8,31,A
367125100,2023-06-30T04:32:23,29.32064,-94.85947,1.1,277.9,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
367008450,2023-06-30T04:40:17,29.21500,-95.03457,4.7,207.0,511.0,CAPT HERBERT,,WRG8848,31,0,19,7,,52,A
366845050,2023-06-30T04:35:30,29.31224,-94.80257,0.0,285.5,511.0,ERIN T,,WDII,60,0,29,7,,40,A
245261000,2023-06-30T04:38:08,29.30739,-94.82266,0.0,206.4,212.0,SPUIGRACHT,IMO9202534,PBBB,70,5,173,25,10.6,70,A
367053160,2023-06-30T04:34:55,29.27745,-94.85465,0.0,286.8,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367053160,2023-06-30T04:31:55,29.27744,-94.85466,0.0,283.1,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367125100,2023-06-30T04:37:14,29.31693,-94.86426,5.2,231.2,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
366884150,2023-06-30T04:41:12,29.30527,-94.81891,0.0,292.5,189.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
367113150,2023-06-30T04:41:20,29.15074,-95.15040,6.1,234.2,234.0,CHRIS PIKE,,WDD2269,31,0,26,9,,31,A
367530790,2023-06-30T04:41:32,29.28445,-94.85683,0.0,129.2,511.0,DR DARK,,WDG3896,37,,20,,,,B
367690010,2023-06-30T04:41:22,29.17326,-95.11081,4.2,77.9,76.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
367666920,2023-06-30T04:41:26,29.25965,-94.99569,5.0,40.0,41.0,BILL SEYMOUR,,WDH9328,31,12,27,,,31,A
367125100,2023-06-30T04:41:23,29.31285,-94.86985,5.6,227.8,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
367125100,2023-06-30T04:36:04,29.31796,-94.86278,5.1,224.5,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
367666920,2023-06-30T04:36:24,29.25424,-95.00068,5.0,38.3,41.0,BILL SEYMOUR,,WDH9328,31,12,27,,,31,A
367008450,2023-06-30T04:37:47,29.21807,-95.03313,4.7,199.0,511.0,CAPT HERBERT,,WRG8848,31,0,19,7,,52,A
367016010,2023-06-30T04:37:06,29.31202,-94.80334,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
367473550,2023-06-30T04:38:14,29.31213,-94.87040,5.3,49.2,511.0,ST CHARLES,,WDF6371,31,12,23,10,,52,A
365973420,2023-06-30T04:40:14,29.31657,-94.86386,7.1,49.9,511.0,CHARLES ALFRED,,WYU9726,31,0,16,6,0.0,31,A
367751160,2023-06-30T04:37:03,29.31310,-94.80978,0.0,315.4,191.0,CHARLIE C,,WDI9685,31,5,,,,57,A
367125100,2023-06-30T04:42:24,29.31180,-94.87125,5.7,230.3,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
338407582,2023-06-30T04:38:46,29.28207,-94.83895,2.0,230.0,31.0,A-TEAM,IMO0000000,,37,,19,6,,,B
338407582,2023-06-30T04:42:14,29.28219,-94.83901,2.0,230.0,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
367113150,2023-06-30T04:36:49,29.15523,-95.14312,6.3,236.5,237.0,CHRIS PIKE,,WDD2269,31,0,26,9,,31,A
367690010,2023-06-30T04:38:44,29.17259,-95.11418,4.1,70.1,75.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
366812000,2023-06-30T04:35:07,29.29487,-94.85792,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
366812000,2023-06-30T04:41:18,29.29494,-94.85792,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
368145870,2023-06-30T04:41:20,29.17479,-95.10496,0.0,21.6,511.0,LILLIANNE D,,WDL5939,57,12,123,34,3.1,57,A
367500410,2023-06-30T04:36:31,29.03126,-95.23019,4.7,196.4,195.0,RICHARD J DEVALL,,WDF8965,31,12,17,6,,31,A
367016010,2023-06-30T04:32:36,29.31202,-94.80335,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
365973420,2023-06-30T04:38:04,29.31385,-94.86745,7.0,55.8,511.0,CHARLES ALFRED,,WYU9726,31,0,16,6,0.0,31,A
367157150,2023-06-30T04:40:52,29.29397,-94.85767,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
368145870,2023-06-30T04:36:30,29.17463,-95.10501,0.0,205.0,511.0,LILLIANNE D,,WDL5939,57,12,123,34,3.1,57,A
366884150,2023-06-30T04:42:22,29.30527,-94.81893,0.0,210.3,190.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
366845050,2023-06-30T04:42:30,29.31230,-94.80254,0.1,281.6,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367771000,2023-06-30T04:36:30,29.30843,-94.80836,0.0,127.3,92.0,INNOVATION,IMO9542594,WDF4831,31,5,41,12,5.8,57,A
368611000,2023-06-30T04:42:16,29.29540,-94.85738,0.0,360.0,511.0,NEPTUNE,,WDG5258,90,5,32,7,,70,A
367666920,2023-06-30T04:40:16,29.25841,-94.99687,5.0,39.5,41.0,BILL SEYMOUR,,WDH9328,31,12,27,,,31,A
367666920,2023-06-30T04:42:34,29.26085,-94.99452,4.9,40.0,39.0,BILL SEYMOUR,,WDH9328,31,12,27,,,31,A
367016010,2023-06-30T04:42:26,29.31203,-94.80334,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
368146810,2023-06-30T04:38:14,29.03478,-95.22854,4.0,21.1,17.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
338253000,2023-06-30T04:33:36,29.29503,-94.85798,0.0,360.0,511.0,RMS TRITON,,WDG5261,60,5,30,7,,60,A
368071410,2023-06-30T04:40:16,29.10742,-95.19957,3.4,210.3,214.0,BILLY CENAC,,WDK6121,52,12,21,11,3.0,52,A
367000450,2023-06-30T04:40:14,29.32090,-94.85882,5.3,230.4,229.0,WILLIAM D,,WDG2968,99,12,29,10,2.7,57,A
367771000,2023-06-30T04:42:26,29.30841,-94.80834,0.0,127.3,92.0,INNOVATION,IMO9542594,WDF4831,31,5,41,12,5.8,57,A
367113150,2023-06-30T04:42:29,29.14961,-95.15220,6.0,234.9,236.0,CHRIS PIKE,,WDD2269,31,0,26,9,,31,A
367473550,2023-06-30T04:40:14,29.31409,-94.86768,5.7,51.2,511.0,ST CHARLES,,WDF6371,31,12,23,10,,52,A
368145870,2023-06-30T04:38:59,29.17471,-95.10497,0.1,19.8,511.0,LILLIANNE D,,WDL5939,57,12,123,34,3.1,57,A
368145870,2023-06-30T04:42:30,29.17479,-95.10494,0.0,21.6,511.0,LILLIANNE D,,WDL5939,57,12,123,34,3.1,57,A
368148180,2023-06-30T04:42:33,29.30771,-94.82137,0.0,172.3,195.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
368148180,2023-06-30T04:40:13,29.30773,-94.82137,0.0,178.9,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
338168501,2023-06-30T04:42:36,29.29422,-94.85712,0.0,323.7,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368052580,2023-06-30T04:42:46,29.30656,-94.82492,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,57,A
367666920,2023-06-30T04:37:34,29.25551,-94.99953,5.0,38.9,41.0,BILL SEYMOUR,,WDH9328,31,12,27,,,31,A
368611000,2023-06-30T04:33:14,29.29540,-94.85738,0.0,360.0,511.0,NEPTUNE,,WDG5258,90,5,32,7,,70,A
365973420,2023-06-30T04:42:36,29.31966,-94.85965,7.3,51.2,511.0,CHARLES ALFRED,,WYU9726,31,0,16,6,0.0,31,A
367473550,2023-06-30T04:43:35,29.31747,-94.86312,5.6,50.4,511.0,ST CHARLES,,WDF6371,31,12,23,10,,52,A
366874110,2023-06-30T04:40:13,29.31236,-94.80423,0.0,309.2,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367125100,2023-06-30T04:38:23,29.31583,-94.86580,5.5,233.1,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
368146810,2023-06-30T04:42:44,29.03961,-95.22688,4.2,15.8,21.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
368052580,2023-06-30T04:43:56,29.30654,-94.82493,0.0,349.4,207.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,57,A
316031199,2023-06-30T04:40:37,29.29428,-94.96900,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
316031199,2023-06-30T04:43:33,29.29428,-94.96905,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
368146810,2023-06-30T04:43:54,29.04085,-95.22632,4.1,27.5,22.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
367113150,2023-06-30T04:43:30,29.14865,-95.15374,6.0,235.8,237.0,CHRIS PIKE,,WDD2269,31,0,26,9,,31,A
366812000,2023-06-30T04:42:28,29.29494,-94.85791,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
366812000,2023-06-30T04:38:38,29.29494,-94.85793,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
338168501,2023-06-30T04:39:05,29.29425,-94.85712,0.0,321.6,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
366845050,2023-06-30T04:40:10,29.31227,-94.80255,0.0,277.4,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367053160,2023-06-30T04:43:57,29.27741,-94.85466,0.0,282.6,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367053160,2023-06-30T04:37:56,29.27745,-94.85465,0.0,299.3,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367666920,2023-06-30T04:43:45,29.26211,-94.99339,4.8,37.6,40.0,BILL SEYMOUR,,WDH9328,31,12,27,,,31,A
316031199,2023-06-30T04:34:33,29.29426,-94.96902,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
368146810,2023-06-30T04:40:34,29.03722,-95.22759,4.0,16.5,15.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
366845050,2023-06-30T04:41:20,29.31228,-94.80257,0.0,280.4,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367008450,2023-06-30T04:43:47,29.21138,-95.03758,4.6,230.0,511.0,CAPT HERBERT,,WRG8848,31,0,19,7,,52,A
367690010,2023-06-30T04:43:43,29.17386,-95.10781,4.2,76.0,76.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
366845060,2023-06-30T04:41:25,29.31227,-94.80240,0.0,331.8,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
366874110,2023-06-30T04:41:23,29.31234,-94.80432,0.0,298.1,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
316031199,2023-06-30T04:37:34,29.29427,-94.96900,0.0,62.0,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
338373465,2023-06-30T04:41:50,29.28414,-94.85755,0.0,357.0,77.0,LIONS DEN,IMO0000000,,37,,6,19,,,B
368052580,2023-06-30T04:41:26,29.30655,-94.82494,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,57,A
368146810,2023-06-30T04:41:43,29.03850,-95.22722,4.1,13.4,16.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
368199740,2023-06-30T04:38:16,29.29859,-94.84438,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
367000450,2023-06-30T04:41:24,29.31982,-94.86033,5.3,232.4,230.0,WILLIAM D,,WDG2968,99,12,29,10,2.7,57,A
338168501,2023-06-30T04:43:44,29.29422,-94.85713,0.0,325.8,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368148180,2023-06-30T04:43:44,29.30769,-94.82135,0.0,219.3,195.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
366874110,2023-06-30T04:38:33,29.31229,-94.80429,0.0,316.2,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
366874110,2023-06-30T04:42:33,29.31234,-94.80427,0.0,299.6,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
368146810,2023-06-30T04:35:54,29.03229,-95.22933,4.0,20.1,13.0,PONTCHARTRAIN,,WDL6039,57,12,113,34,3.1,57,A
367008450,2023-06-30T04:41:27,29.21363,-95.03530,4.7,210.0,511.0,CAPT HERBERT,,WRG8848,31,0,19,7,,52,A
367008450,2023-06-30T04:42:38,29.21242,-95.03635,4.6,222.0,511.0,CAPT HERBERT,,WRG8848,31,0,19,7,,52,A
368071410,2023-06-30T04:44:55,29.10325,-95.20127,3.3,192.7,196.0,BILLY CENAC,,WDK6121,52,12,21,11,3.0,52,A
365973420,2023-06-30T04:43:46,29.32109,-94.85756,7.1,58.8,511.0,CHARLES ALFRED,,WYU9726,31,0,16,6,0.0,31,A
367157150,2023-06-30T04:43:52,29.29397,-94.85770,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
367666920,2023-06-30T04:44:56,29.26336,-94.99226,5.0,38.8,41.0,BILL SEYMOUR,,WDH9328,31,12,27,,,31,A
367473550,2023-06-30T04:42:34,29.31645,-94.86449,5.6,50.0,511.0,ST CHARLES,,WDF6371,31,12,23,10,,52,A
366812000,2023-06-30T04:43:37,29.29492,-94.85792,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
367008450,2023-06-30T04:39:08,29.21642,-95.03383,4.7,201.0,511.0,CAPT HERBERT,,WRG8848,31,0,19,7,,52,A
368145870,2023-06-30T04:37:50,29.17469,-95.10498,0.0,22.7,511.0,LILLIANNE D,,WDL5939,57,12,123,34,3.1,57,A
338168501,2023-06-30T04:41:26,29.29421,-94.85713,0.0,324.6,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368148180,2023-06-30T04:44:54,29.30769,-94.82134,0.0,300.9,194.0,KAMI RENEE,,WDL6178,52,12,22,10,3.3,52,A
338168501,2023-06-30T04:45:25,29.29427,-94.85712,0.0,326.9,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
338245332,2023-06-30T04:36:16,29.28346,-94.85557,0.0,360.0,511.0,RUBAIYAT,IMO0000000,,37,,12,4,,,B
367690010,2023-06-30T04:45:04,29.17421,-95.10600,4.5,76.6,76.0,CAPT PRIMEAUX,,WDI3600,31,12,23,,,57,A
366874110,2023-06-30T04:44:53,29.31234,-94.80426,0.0,304.9,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
365973420,2023-06-30T04:35:46,29.31152,-94.87184,7.4,42.2,511.0,CHARLES ALFRED,,WYU9726,31,0,16,6,0.0,31,A
368272520,2023-06-30T04:42:46,29.18138,-95.08912,5.0,48.3,51.0,ALYS,,WDN3530,31,12,23,9,3.4,57,A
366845050,2023-06-30T04:45:51,29.31228,-94.80261,0.0,275.6,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367016010,2023-06-30T04:45:55,29.31202,-94.80334,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
367473550,2023-06-30T04:45:53,29.31972,-94.85987,5.6,51.4,511.0,ST CHARLES,,WDF6371,31,12,23,10,,52,A
367000450,2023-06-30T04:42:36,29.31873,-94.86194,5.3,231.5,228.0,WILLIAM D,,WDG2968,99,12,29,10,2.7,57,A
368052580,2023-06-30T04:46:16,29.30654,-94.82492,0.0,349.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,57,A
367751160,2023-06-30T04:43:07,29.31310,-94.80979,0.0,300.6,190.0,CHARLIE C,,WDI9685,31,5,,,,57,A
367016010,2023-06-30T04:40:15,29.31203,-94.80334,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
366884150,2023-06-30T04:43:33,29.30526,-94.81893,0.0,31.1,189.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
366884150,2023-06-30T04:40:11,29.30527,-94.81893,0.0,257.7,189.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,12,16,6,,57,A
368071410,2023-06-30T04:46:05,29.10217,-95.20147,3.2,190.6,197.0,BILLY CENAC,,WDK6121,52,12,21,11,3.0,52,A
366874110,2023-06-30T04:43:43,29.31235,-94.80428,0.0,301.7,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367032830,2023-06-30T04:43:47,29.31230,-94.80472,0.0,329.1,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
368145870,2023-06-30T04:43:40,29.17478,-95.10494,0.0,21.6,511.0,LILLIANNE D,,WDL5939,57,12,123,34,3.1,57,A
368052580,2023-06-30T04:37:06,29.30653,-94.82491,0.0,349.4,207.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,57,A
366874110,2023-06-30T04:46:13,29.31233,-94.80425,0.0,298.8,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
245261000,2023-06-30T04:41:08,29.30738,-94.82264,0.0,206.4,212.0,SPUIGRACHT,IMO9202534,PBBB,70,5,173,25,10.6,70,A
